property_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type
3566,Apartment,Entire home/apt,2,1,0,1,Real Bed
3567,House,Private room,1,3,1,1,Real Bed
3568,Apartment,Private room,1,1,1,1,Airbed
3569,Condominium,Entire home/apt,4,1,1,2,Real Bed
3570,Apartment,Entire home/apt,4,1,1,2,Real Bed
3571,Apartment,Entire home/apt,2,1,1,1,Real Bed
3572,House,Entire home/apt,4,1,2,2,Real Bed
3573,House,Entire home/apt,4,1,2,2,Real Bed
3574,Apartment,Entire home/apt,2,1,0,1,Real Bed
3575,Apartment,Entire home/apt,2,1,1,1,Real Bed
3576,House,Entire home/apt,6,1.5,3,3,Real Bed
3577,House,Private room,1,2,1,1,Real Bed
3578,House,Entire home/apt,14,3.5,6,9,Real Bed
3579,House,Entire home/apt,4,2,2,2,Real Bed
3580,Apartment,Entire home/apt,2,1,1,1,Real Bed
3581,Apartment,Shared room,2,1,1,1,Pull-out Sofa
3582,House,Entire home/apt,4,1,0,1,Real Bed
3583,Apartment,Entire home/apt,5,2,2,2,Real Bed
3584,House,Entire home/apt,5,1,2,2,Real Bed
3585,House,Entire home/apt,4,2.5,2,2,Real Bed
3586,House,Private room,1,1,1,1,Real Bed
3587,Apartment,Entire home/apt,4,1,1,2,Real Bed
3588,House,Entire home/apt,2,1,0,1,Real Bed
3589,Condominium,Entire home/apt,6,2,2,3,Real Bed
3590,Apartment,Entire home/apt,6,1,2,4,Real Bed
3591,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3592,House,Private room,3,1,1,1,Real Bed
3593,House,Entire home/apt,6,1,3,3,Real Bed
3594,House,Entire home/apt,2,1,0,1,Real Bed
3595,Apartment,Shared room,2,1,1,1,Pull-out Sofa
3596,House,Entire home/apt,9,4.5,5,5,Real Bed
3597,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3598,Bed & Breakfast,Private room,1,3,1,1,Real Bed
3599,House,Entire home/apt,8,2,3,5,Real Bed
3600,Apartment,Entire home/apt,2,1,1,1,Real Bed
3601,House,Private room,2,1,1,1,Real Bed
3602,House,Entire home/apt,7,3,3,5,Real Bed
3603,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3604,House,Entire home/apt,5,1,2,2,Real Bed
3605,Apartment,Entire home/apt,4,1,2,2,Real Bed
3606,Apartment,Private room,2,1,1,1,Real Bed
3607,Apartment,Shared room,3,1,1,2,Real Bed
3608,House,Shared room,1,3.5,1,1,Real Bed
3609,Apartment,Entire home/apt,4,1,1,1,Real Bed
3610,Other,Private room,1,1,1,1,Real Bed
3611,House,Shared room,1,3.5,1,1,Real Bed
3612,House,Shared room,1,3.5,1,1,Real Bed
3613,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed
3614,Apartment,Entire home/apt,2,1,1,1,Real Bed
3615,House,Entire home/apt,4,1.5,2,3,Real Bed
3616,House,Private room,2,2,1,1,Real Bed
3617,Apartment,Entire home/apt,3,1,1,1,Real Bed
3618,House,Private room,2,1.5,1,1,Real Bed
3619,House,Entire home/apt,7,2.5,4,4,Real Bed
3620,House,Entire home/apt,6,2.5,2,3,Real Bed
3621,Bed & Breakfast,Private room,2,2,1,1,Real Bed
3622,Apartment,Entire home/apt,2,1,1,1,Real Bed
3623,Apartment,Entire home/apt,4,1,2,3,Real Bed
3624,House,Shared room,1,3.5,1,1,Real Bed
3625,Apartment,Entire home/apt,4,1,0,3,Real Bed
3626,House,Private room,2,1,1,1,Real Bed
3627,House,Shared room,1,3.5,1,1,Real Bed
3628,Apartment,Entire home/apt,2,1,0,2,Real Bed
3629,House,Private room,2,1,1,1,Real Bed
3630,House,Shared room,1,1,1,1,Real Bed
3631,Apartment,Entire home/apt,2,1,0,1,Real Bed
3632,House,Entire home/apt,2,1,1,1,Real Bed
3633,Apartment,Entire home/apt,2,1,0,1,Real Bed
3634,Apartment,Private room,2,1,1,1,Real Bed
3635,Apartment,Entire home/apt,2,1,1,1,Real Bed
3636,Apartment,Entire home/apt,2,1,1,1,Real Bed
3637,Townhouse,Entire home/apt,9,2.5,3,6,Real Bed
3638,House,Entire home/apt,9,1.5,4,6,Real Bed
3639,Apartment,Entire home/apt,3,1,1,1,Real Bed
3640,House,Private room,2,1,1,1,Real Bed
3641,Apartment,Entire home/apt,4,1,1,2,Real Bed
3642,House,Private room,2,1.5,1,1,Real Bed
3643,Apartment,Entire home/apt,3,1,1,1,Real Bed
3644,Apartment,Entire home/apt,6,1,2,3,Real Bed
3645,Apartment,Entire home/apt,4,1,1,2,Real Bed
3646,House,Entire home/apt,3,1,1,2,Real Bed
3647,House,Entire home/apt,6,2,3,4,Real Bed
3648,House,Entire home/apt,6,1,2,3,Real Bed
3649,House,Private room,2,1,1,2,Real Bed
3650,House,Private room,2,1,1,1,Real Bed
3651,House,Entire home/apt,6,2,3,3,Real Bed
3652,House,Private room,2,1,1,1,Real Bed
3653,House,Private room,4,2,1,1,Real Bed
3654,House,Entire home/apt,6,1,0,4,Real Bed
3655,House,Private room,2,2,1,1,Real Bed
3656,House,Private room,1,2,1,1,Real Bed
3657,Apartment,Entire home/apt,2,1,1,1,Real Bed
3658,Apartment,Entire home/apt,3,1,1,1,Real Bed
3659,House,Entire home/apt,2,1,1,1,Real Bed
3660,Camper/RV,Entire home/apt,2,1,1,1,Real Bed
3661,Apartment,Entire home/apt,2,1,1,1,Real Bed
3662,Apartment,Entire home/apt,2,1,1,2,Real Bed
3663,Apartment,Entire home/apt,2,1,0,1,Real Bed
3664,House,Private room,2,3,1,1,Real Bed
3665,House,Entire home/apt,4,1,2,2,Real Bed
3666,Apartment,Entire home/apt,4,1,1,1,Real Bed
3667,House,Private room,2,1.5,1,1,Real Bed
3668,House,Entire home/apt,4,3.5,3,3,Real Bed
3669,Apartment,Entire home/apt,2,1,2,2,Real Bed
3670,House,Entire home/apt,5,1,2,3,Real Bed
3671,House,Entire home/apt,5,1,2,2,Real Bed
3672,Apartment,Entire home/apt,4,1,1,2,Real Bed
3673,House,Entire home/apt,2,1,0,1,Real Bed
3674,House,Private room,2,1,1,1,Real Bed
3675,House,Entire home/apt,8,2.5,3,3,Real Bed
3676,Apartment,Entire home/apt,4,1,1,2,Real Bed
3677,House,Private room,4,1,1,2,Real Bed
3678,Apartment,Entire home/apt,3,1,1,1,Real Bed
3679,House,Entire home/apt,5,2,3,4,Real Bed
3680,House,Entire home/apt,3,1,1,2,Real Bed
3681,Apartment,Entire home/apt,2,1,1,1,Real Bed
3682,House,Private room,2,1,1,1,Real Bed
3683,House,Private room,1,1,1,1,Real Bed
3684,Apartment,Entire home/apt,3,1,1,1,Real Bed
3685,Townhouse,Private room,2,1,1,1,Real Bed
3686,Apartment,Private room,2,1,1,1,Real Bed
3687,Apartment,Private room,1,1,1,1,Real Bed
3688,House,Private room,1,1,1,1,Real Bed
3689,House,Private room,2,1,1,1,Real Bed
3690,House,Private room,3,1,1,2,Real Bed
3691,Apartment,Private room,1,1,1,1,Futon
3692,House,Private room,3,1,1,2,Real Bed
3693,Townhouse,Private room,2,1,1,1,Real Bed
3694,Apartment,Private room,2,1,1,1,Real Bed
3695,Townhouse,Private room,1,1.5,1,1,Real Bed
3696,Apartment,Shared room,2,1,1,1,Pull-out Sofa
3697,House,Private room,2,1,1,1,Real Bed
3698,Cabin,Entire home/apt,2,1,1,1,Real Bed
3699,Apartment,Entire home/apt,6,1,2,4,Real Bed
3700,Apartment,Entire home/apt,4,1,1,3,Real Bed
3701,House,Private room,2,1,1,1,Real Bed
3702,House,Entire home/apt,8,3,4,4,Real Bed
3703,House,Private room,1,1,1,1,Real Bed
3704,House,Private room,2,1,1,2,Real Bed
3705,Apartment,Private room,2,1,1,1,Real Bed
3706,House,Private room,4,1,1,2,Real Bed
3707,House,Private room,2,1,1,1,Real Bed
3708,Apartment,Entire home/apt,5,1,1,2,Real Bed
3709,House,Entire home/apt,12,3,4,6,Real Bed
3710,Apartment,Entire home/apt,6,1,2,3,Real Bed
3711,Apartment,Entire home/apt,3,1,0,1,Real Bed
3712,Apartment,Entire home/apt,4,1,2,2,Real Bed
3713,Apartment,Entire home/apt,6,1,2,6,Real Bed
3714,House,Private room,2,1,1,1,Real Bed
3715,Apartment,Entire home/apt,2,1,0,1,Real Bed
3716,House,Private room,2,1,1,1,Real Bed
3717,Apartment,Entire home/apt,4,1,2,3,Real Bed
3718,Loft,Private room,2,1,1,1,Real Bed
3719,Apartment,Entire home/apt,3,1,1,1,Real Bed
3720,Apartment,Entire home/apt,2,1,1,1,Real Bed
3721,Apartment,Entire home/apt,4,1,1,2,Real Bed
3722,Apartment,Private room,2,1,1,1,Real Bed
3723,House,Entire home/apt,2,2,1,1,Real Bed
3724,House,Entire home/apt,6,1.5,3,3,Real Bed
3725,Apartment,Entire home/apt,2,1,1,1,Real Bed
3726,House,Entire home/apt,2,1,0,1,Real Bed
3727,House,Entire home/apt,6,2.5,3,4,Real Bed
3728,House,Private room,2,1,1,1,Real Bed
3729,Apartment,Private room,2,1,1,1,Real Bed
3730,Apartment,Private room,2,1,1,1,Real Bed
3731,Apartment,Entire home/apt,4,1,1,1,Real Bed
3732,Apartment,Entire home/apt,3,1,1,1,Real Bed
3733,House,Private room,2,1,1,1,Pull-out Sofa
3734,Apartment,Entire home/apt,2,1.5,1,1,Real Bed
3735,Apartment,Entire home/apt,2,1,1,1,Real Bed
3736,House,Entire home/apt,3,1,2,2,Real Bed
3737,House,Entire home/apt,4,2,2,2,Real Bed
3738,Apartment,Entire home/apt,4,1,1,2,Real Bed
3739,House,Entire home/apt,6,2.5,3,3,Real Bed
3740,House,Entire home/apt,3,1,2,1,Real Bed
3741,House,Private room,1,1,1,1,Real Bed
3742,Condominium,Entire home/apt,3,1,1,1,Real Bed
3743,Apartment,Entire home/apt,4,1,1,2,Real Bed
3744,Apartment,Private room,2,1,1,1,Futon
3745,House,Entire home/apt,6,2.5,3,4,Real Bed
3746,Apartment,Entire home/apt,4,1,1,2,Real Bed
3747,Apartment,Entire home/apt,2,1,1,1,Real Bed
3748,House,Entire home/apt,6,1.5,3,3,Real Bed
3749,House,Private room,1,1,1,1,Real Bed
3750,Apartment,Entire home/apt,2,1,1,1,Real Bed
3751,Apartment,Entire home/apt,4,1,1,4,Real Bed
3752,House,Entire home/apt,4,1,2,2,Real Bed
3753,Apartment,Entire home/apt,4,1,2,2,Real Bed
3754,House,Entire home/apt,8,2.5,3,3,Real Bed
3755,House,Entire home/apt,4,1,2,2,Real Bed
3756,House,Entire home/apt,7,1,3,7,Real Bed
3757,House,Private room,1,1.5,1,1,Real Bed
3758,House,Entire home/apt,3,1,1,2,Real Bed
3759,House,Entire home/apt,6,2.5,3,4,Real Bed
3760,Townhouse,Entire home/apt,3,1.5,2,2,Real Bed
3761,Townhouse,Entire home/apt,4,2.5,3,3,Real Bed
3762,House,Entire home/apt,2,1,1,1,Real Bed
3763,Apartment,Entire home/apt,6,1,2,3,Real Bed
3764,Loft,Entire home/apt,5,1,1,5,Real Bed
3765,Townhouse,Private room,3,1,1,2,Real Bed
3766,Apartment,Entire home/apt,3,1,1,2,Real Bed
3767,Apartment,Private room,2,1,1,1,Real Bed
3768,Apartment,Entire home/apt,4,1,2,2,Real Bed
3769,Apartment,Entire home/apt,2,1,0,1,Real Bed
3770,Apartment,Entire home/apt,2,1,1,1,Real Bed
3771,Apartment,Shared room,1,1,1,1,Couch
3772,House,Entire home/apt,8,2.5,3,3,Real Bed
3773,House,Entire home/apt,4,1,3,5,Real Bed
3774,Apartment,Entire home/apt,3,1,1,1,Real Bed
3775,Cabin,Private room,3,1,1,2,Real Bed
3776,Apartment,Shared room,1,1,1,1,Futon
3777,Apartment,Entire home/apt,2,1,1,1,Real Bed
3778,Other,Entire home/apt,4,1,1,2,Real Bed
3779,Apartment,Entire home/apt,6,1,2,3,Real Bed
3780,House,Private room,2,1,1,1,Real Bed
3781,House,Private room,2,2,1,1,Real Bed
3782,Apartment,Entire home/apt,4,1,1,2,Real Bed
3783,Apartment,Entire home/apt,3,1,1,2,Real Bed
3784,House,Entire home/apt,2,1,1,1,Real Bed
3785,Apartment,Entire home/apt,2,1,1,1,Real Bed
3786,Apartment,Entire home/apt,3,1,1,1,Real Bed
3787,Townhouse,Private room,1,1.5,1,1,Real Bed
3788,House,Entire home/apt,6,2.5,3,4,Real Bed
3789,Apartment,Entire home/apt,4,1,1,2,Real Bed
3790,House,Private room,2,1,1,1,Real Bed
3791,Apartment,Entire home/apt,6,1,2,3,Real Bed
3792,House,Private room,2,1,1,1,Real Bed
3793,Apartment,Entire home/apt,4,1,1,1,Real Bed
3794,House,Entire home/apt,4,1,0,2,Real Bed
3795,Apartment,Entire home/apt,2,1,1,1,Real Bed
3796,Loft,Entire home/apt,4,1,0,1,Real Bed
3797,Cabin,Entire home/apt,2,1,1,1,Real Bed
3798,House,Entire home/apt,2,1,0,1,Futon
3799,House,Private room,2,1,1,1,Real Bed
3800,Townhouse,Private room,2,1,1,1,Real Bed
3801,Bed & Breakfast,Private room,2,1.5,1,1,Real Bed
3802,Apartment,Entire home/apt,2,1,1,1,Real Bed
3803,House,Entire home/apt,4,1,2,2,Real Bed
3804,House,Entire home/apt,16,3.5,4,10,Real Bed
3805,Apartment,Entire home/apt,2,1,0,1,Real Bed
3806,Apartment,Entire home/apt,6,1,2,2,Real Bed
3807,House,Entire home/apt,4,1,2,2,Real Bed
3808,Apartment,Entire home/apt,2,1,0,1,Real Bed
3809,House,Entire home/apt,6,2,3,3,Real Bed
3810,Apartment,Entire home/apt,4,1,1,1,Real Bed
3811,House,Entire home/apt,5,1,2,3,Real Bed
3812,Apartment,Entire home/apt,3,1,1,1,Real Bed
3813,Apartment,Entire home/apt,4,1,1,2,Real Bed
3814,House,Entire home/apt,6,2,3,3,Real Bed
3815,Apartment,Entire home/apt,4,1,1,2,Real Bed
3816,House,Entire home/apt,2,1,1,1,Real Bed
3817,Condominium,Entire home/apt,2,1,0,1,Real Bed
3818,Apartment,Entire home/apt,3,1.5,2,1,Real Bed
